"","Generation","strategy","prob","freq_media","freq_sd"
"439",146,"B",0.25,0.145228070175439,0.108836721997393
"440",146,"O",0.25,0.782612280701754,0.172304389163662
"441",146,"Y",0.25,0.072159649122807,0.0719072166546414
"442",147,"B",0.25,0.147926315789474,0.109913107768812
"443",147,"O",0.25,0.778175438596491,0.174951160818324
"444",147,"Y",0.25,0.0738982456140351,0.0737948664765764
"445",148,"B",0.25,0.149649122807018,0.110647487420325
"446",148,"O",0.25,0.774543859649123,0.177478791507146
"447",148,"Y",0.25,0.0758070175438596,0.075929059606529
"448",149,"B",0.25,0.151554385964912,0.111657002003866
"449",149,"O",0.25,0.770278947368421,0.180292553662138
"450",149,"Y",0.25,0.0781666666666667,0.0781965342978222
"451",150,"B",0.25,0.153915789473684,0.113163145170201
"452",150,"O",0.25,0.766326315789474,0.182935303284986
"453",150,"Y",0.25,0.0797578947368421,0.0796884826491087
"454",151,"B",0.25,0.156342105263158,0.114380652003001
"455",151,"O",0.25,0.762247368421053,0.185750697081237
"456",151,"Y",0.25,0.0814105263157895,0.0815302347165291
"457",152,"B",0.25,0.158317543859649,0.115412312296279
"458",152,"O",0.25,0.758247368421053,0.188403231229175
"459",152,"Y",0.25,0.0834350877192983,0.083415321672486
"460",153,"B",0.25,0.160591228070175,0.116698230003565
"461",153,"O",0.25,0.754249122807018,0.191139905868158
"462",153,"Y",0.25,0.085159649122807,0.0852570375386964
"463",154,"B",0.25,0.162631578947368,0.117871626838412
"464",154,"O",0.25,0.750470175438597,0.19338868703516
"465",154,"Y",0.25,0.0868982456140351,0.0865579502233456
"466",155,"B",0.25,0.164631578947368,0.118790031084104
"467",155,"O",0.25,0.746826315789474,0.195733286575596
"468",155,"Y",0.25,0.0885421052631579,0.0883106548889617
"469",156,"B",0.25,0.166798245614035,0.119985862993503
